target	pattern_matching_similarity	histogram_similarity	matching_top_left	matching_bottom_right
Gdi32_Noto Serif JP Medium_ANSI_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP Medium_EASTEUROPE_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP Medium_GB2312_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP Medium_RUSSIAN_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP Medium_SHIFTJIS_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP Medium_VIETNAMESE_CHARSET.png	0.32078397274017334	1.0	(28, 28)	(158, 95)
Gdi32_Noto Serif JP SemiBold_ANSI_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP SemiBold_EASTEUROPE_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP SemiBold_GB2312_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP SemiBold_RUSSIAN_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP SemiBold_SHIFTJIS_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP SemiBold_VIETNAMESE_CHARSET.png	0.30432817339897156	1.0	(27, 27)	(159, 94)
Gdi32_Noto Serif JP_ANSI_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif JP_EASTEUROPE_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif JP_GB2312_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif JP_RUSSIAN_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif JP_SHIFTJIS_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif JP_VIETNAMESE_CHARSET.png	0.3189573585987091	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Black_ANSI_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_EASTEUROPE_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_GB2312_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_HANGEUL_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_JOHAB_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_RUSSIAN_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_SHIFTJIS_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR Black_VIETNAMESE_CHARSET.png	0.36708804965019226	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif KR ExtraLight_ANSI_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_EASTEUROPE_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_GB2312_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_HANGEUL_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_JOHAB_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_RUSSIAN_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_SHIFTJIS_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR ExtraLight_VIETNAMESE_CHARSET.png	0.2674410343170166	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_ANSI_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_EASTEUROPE_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_GB2312_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_HANGEUL_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_JOHAB_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_RUSSIAN_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_SHIFTJIS_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Light_VIETNAMESE_CHARSET.png	0.28236067295074463	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif KR Medium_ANSI_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_EASTEUROPE_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_GB2312_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_HANGEUL_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_JOHAB_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_RUSSIAN_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_SHIFTJIS_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR Medium_VIETNAMESE_CHARSET.png	0.308799147605896	1.0	(29, 28)	(159, 95)
Gdi32_Noto Serif KR SemiBold_ANSI_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_EASTEUROPE_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_GB2312_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_HANGEUL_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_JOHAB_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_RUSSIAN_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_SHIFTJIS_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR SemiBold_VIETNAMESE_CHARSET.png	0.32946184277534485	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif KR_ANSI_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_EASTEUROPE_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_GB2312_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_HANGEUL_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_JOHAB_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_RUSSIAN_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_SHIFTJIS_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif KR_VIETNAMESE_CHARSET.png	0.29364490509033203	1.0	(28, 27)	(155, 94)
Gdi32_Noto Serif Lao_ANSI_CHARSET.png	0.2624753415584564	1.0	(69, 31)	(211, 119)
Gdi32_Noto Serif SC Black_ANSI_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC Black_EASTEUROPE_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC Black_GB2312_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC Black_RUSSIAN_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC Black_SHIFTJIS_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC Black_VIETNAMESE_CHARSET.png	0.36743825674057007	1.0	(30, 28)	(166, 95)
Gdi32_Noto Serif SC ExtraLight_ANSI_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC ExtraLight_EASTEUROPE_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC ExtraLight_GB2312_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC ExtraLight_RUSSIAN_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC ExtraLight_SHIFTJIS_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC ExtraLight_VIETNAMESE_CHARSET.png	0.27300503849983215	1.0	(27, 27)	(154, 94)
Gdi32_Noto Serif SC Light_ANSI_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Light_EASTEUROPE_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Light_GB2312_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Light_RUSSIAN_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Light_SHIFTJIS_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Light_VIETNAMESE_CHARSET.png	0.3160131871700287	1.0	(0, 27)	(127, 94)
Gdi32_Noto Serif SC Medium_ANSI_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC Medium_EASTEUROPE_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC Medium_GB2312_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC Medium_RUSSIAN_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC Medium_SHIFTJIS_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC Medium_VIETNAMESE_CHARSET.png	0.3148673176765442	1.0	(0, 28)	(130, 95)
Gdi32_Noto Serif SC SemiBold_ANSI_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC SemiBold_EASTEUROPE_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC SemiBold_GB2312_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC SemiBold_RUSSIAN_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC SemiBold_SHIFTJIS_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC SemiBold_VIETNAMESE_CHARSET.png	0.3276121914386749	1.0	(0, 28)	(132, 95)
Gdi32_Noto Serif SC_ANSI_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif SC_EASTEUROPE_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif SC_GB2312_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif SC_RUSSIAN_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif SC_SHIFTJIS_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif SC_VIETNAMESE_CHARSET.png	0.33993956446647644	1.0	(0, 28)	(127, 95)
Gdi32_Noto Serif_ANSI_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_BALTIC_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_EASTEUROPE_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_GREEK_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_RUSSIAN_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_TURKISH_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_Noto Serif_VIETNAMESE_CHARSET.png	0.28872165083885193	1.0	(27, 27)	(154, 91)
Gdi32_NSimSun_ANSI_CHARSET.png	0.6887183785438538	1.0	(48, 26)	(136, 58)
Gdi32_NSimSun_GB2312_CHARSET.png	0.6887183785438538	1.0	(48, 26)	(136, 58)
Gdi32_OCR A Extended_ANSI_CHARSET.png	0.4770824909210205	1.0	(53, 26)	(162, 61)
Gdi32_OCRB_ANSI_CHARSET.png	0.37047818303108215	1.0	(57, 24)	(149, 49)
Gdi32_Old English Text MT_ANSI_CHARSET.png	0.33284398913383484	1.0	(29, 28)	(123, 76)
Gdi32_Onyx_ANSI_CHARSET.png	0.45731431245803833	1.0	(28, 29)	(81, 72)
Gdi32_OpenSymbol_ANSI_CHARSET.png	0.1666637510061264	1.0	(40, 29)	(122, 66)
Gdi32_OpenSymbol_SYMBOL_CHARSET.png	0.18201617896556854	1.0	(11, 30)	(93, 67)
Gdi32_Palace Script MT_ANSI_CHARSET.png	0.48963692784309387	1.0	(28, 25)	(75, 53)
Gdi32_Palatino Linotype_ANSI_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_BALTIC_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_EASTEUROPE_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_GREEK_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_RUSSIAN_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_TURKISH_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Palatino Linotype_VIETNAMESE_CHARSET.png	0.2978627681732178	1.0	(4, 27)	(116, 85)
Gdi32_Papyrus_ANSI_CHARSET.png	0.18017888069152832	1.0	(28, 29)	(159, 108)
Gdi32_Parchment_ANSI_CHARSET.png	0.4790411591529846	1.0	(27, 27)	(79, 64)
Gdi32_Perpetua Titling MT_ANSI_CHARSET.png	0.2238854467868805	1.0	(92, 27)	(219, 72)
Gdi32_Perpetua_ANSI_CHARSET.png	0.3454427719116211	1.0	(31, 27)	(113, 70)
Gdi32_Playbill_ANSI_CHARSET.png	1.0	1.0	(26, 25)	(69, 58)
Gdi32_PMingLiU-ExtB_ANSI_CHARSET.png	1.0	1.0	(41, 26)	(113, 58)
Gdi32_PMingLiU-ExtB_CHINESEBIG5_CHARSET.png	1.0	1.0	(41, 26)	(113, 58)
Gdi32_Poor Richard_ANSI_CHARSET.png	0.3297102153301239	1.0	(29, 26)	(112, 67)
Gdi32_Pristina_ANSI_CHARSET.png	0.2887779772281647	1.0	(37, 32)	(118, 88)
Gdi32_Rage Italic_ANSI_CHARSET.png	0.30772459506988525	1.0	(40, 31)	(123, 82)
Gdi32_Ravie_ANSI_CHARSET.png	0.39937859773635864	1.0	(51, 30)	(195, 88)
Gdi32_Reem Kufi_ANSI_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Reem Kufi_ARABIC_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Reem Kufi_BALTIC_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Reem Kufi_EASTEUROPE_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Reem Kufi_TURKISH_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Reem Kufi_VIETNAMESE_CHARSET.png	0.2643792927265167	1.0	(43, 34)	(191, 121)
Gdi32_Rockwell Condensed_ANSI_CHARSET.png	0.3967288136482239	1.0	(5, 27)	(72, 72)
Gdi32_Rockwell Extra Bold_ANSI_CHARSET.png	0.4798937737941742	1.0	(55, 28)	(181, 73)
Gdi32_Rockwell_ANSI_CHARSET.png	0.4914152920246124	1.0	(49, 27)	(149, 72)
Gdi32_ROMANS_ANSI_CHARSET.png	0.3188791871070862	1.0	(16, 27)	(149, 74)
Gdi32_ROMANS_EASTEUROPE_CHARSET.png	0.3188791871070862	1.0	(16, 27)	(149, 74)
Gdi32_Roman_OEM_CHARSET.png	0.2758318781852722	1.0	(53, 28)	(145, 70)
Gdi32_Rubik_ANSI_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Rubik_BALTIC_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Rubik_EASTEUROPE_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Rubik_HEBREW_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Rubik_RUSSIAN_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Rubik_TURKISH_CHARSET.png	0.5100806355476379	1.0	(53, 28)	(156, 74)
Gdi32_Sans Serif Collection_ANSI_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_ARABIC_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_BALTIC_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_EASTEUROPE_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_GREEK_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_RUSSIAN_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_TURKISH_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Sans Serif Collection_VIETNAMESE_CHARSET.png	0.1496223509311676	1.0	(71, 57)	(354, 346)
Gdi32_Scheherazade_ANSI_CHARSET.png	0.2969125211238861	1.0	(31, 33)	(129, 125)
Gdi32_Scheherazade_ARABIC_CHARSET.png	0.2969125211238861	1.0	(31, 33)	(129, 125)
Gdi32_Script MT Bold_ANSI_CHARSET.png	0.34863027930259705	1.0	(43, 27)	(142, 74)
Gdi32_Script_OEM_CHARSET.png	0.17481794953346252	1.0	(33, 24)	(121, 65)
Gdi32_Segoe Fluent Icons_ANSI_CHARSET.png	0.2535386383533478	1.0	(49, 19)	(160, 51)
Gdi32_Segoe MDL2 Assets_ANSI_CHARSET.png	0.2535386383533478	1.0	(49, 19)	(160, 51)
Gdi32_Segoe Print_ANSI_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Print_BALTIC_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Print_EASTEUROPE_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Print_GREEK_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Print_RUSSIAN_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Print_TURKISH_CHARSET.png	0.23638223111629486	1.0	(70, 37)	(218, 135)
Gdi32_Segoe Script_ANSI_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe Script_BALTIC_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe Script_EASTEUROPE_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe Script_GREEK_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe Script_RUSSIAN_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe Script_TURKISH_CHARSET.png	0.2803788483142853	1.0	(46, 30)	(193, 111)
Gdi32_Segoe UI Black_ANSI_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_BALTIC_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_EASTEUROPE_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_GREEK_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_RUSSIAN_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_TURKISH_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Black_VIETNAMESE_CHARSET.png	0.4548151195049286	1.0	(56, 29)	(175, 87)
Gdi32_Segoe UI Emoji_ANSI_CHARSET.png	0.34821054339408875	1.0	(50, 31)	(156, 89)
Gdi32_Segoe UI Historic_ANSI_CHARSET.png	0.27228808403015137	1.0	(55, 30)	(161, 88)
Gdi32_Segoe UI Light_ANSI_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_ARABIC_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_BALTIC_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_EASTEUROPE_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_GREEK_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_HEBREW_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_RUSSIAN_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_TURKISH_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Light_VIETNAMESE_CHARSET.png	0.2516021728515625	1.0	(44, 31)	(145, 89)
Gdi32_Segoe UI Semibold_ANSI_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_ARABIC_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_BALTIC_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_EASTEUROPE_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_GREEK_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_HEBREW_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_RUSSIAN_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_TURKISH_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semibold_VIETNAMESE_CHARSET.png	0.36787933111190796	1.0	(38, 28)	(149, 86)
Gdi32_Segoe UI Semilight_ANSI_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_ARABIC_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_BALTIC_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_EASTEUROPE_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_GREEK_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_HEBREW_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_RUSSIAN_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_TURKISH_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Semilight_VIETNAMESE_CHARSET.png	0.2750183343887329	1.0	(54, 31)	(159, 89)
Gdi32_Segoe UI Symbol_ANSI_CHARSET.png	0.32089632749557495	1.0	(49, 30)	(155, 88)
Gdi32_Segoe UI Variable Display Light_ANSI_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_BALTIC_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_EASTEUROPE_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_GREEK_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_RUSSIAN_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_TURKISH_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Light_VIETNAMESE_CHARSET.png	0.22358226776123047	1.0	(44, 32)	(141, 90)
Gdi32_Segoe UI Variable Display Semib_ANSI_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_BALTIC_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_EASTEUROPE_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_GREEK_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_RUSSIAN_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_TURKISH_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semib_VIETNAMESE_CHARSET.png	0.36246457695961	1.0	(51, 31)	(161, 89)
Gdi32_Segoe UI Variable Display Semil_ANSI_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_BALTIC_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_EASTEUROPE_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_GREEK_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_RUSSIAN_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_TURKISH_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display Semil_VIETNAMESE_CHARSET.png	0.22282598912715912	1.0	(44, 32)	(145, 90)
Gdi32_Segoe UI Variable Display_ANSI_CHARSET.png	0.34260645508766174	1.0	(48, 31)	(153, 89)
